prom_category_id;prom_category_name;Приналежність*:6;Група*:13;Вид*:21;royalty_percent;price_from;price_to;threshold;coef_uncategorized;coef_no_base;coef_viatec;coef_secur;coef_lp;coef
;;;;;;;;;1.4;1.2;;;;
142007;Инструмент > Ящики, сумки для инструментов;дім;інструменти;сумка для інструментів;7;20000;100000;1.21;;;0.9;0.9;1;
142007;Инструмент > Ящики, сумки для инструментов;дім;інструменти;сумка для інструментів;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
142614;Вспомогательное оборудование > Станины, верстаки, рабочие столы;дім;інструменти;верстак;18;0;4000;1.38;;;0.9;0.9;1;
142614;Вспомогательное оборудование > Станины, верстаки, рабочие столы;дім;інструменти;верстак;15;4000;7000;1.33;;;0.9;0.9;1;
142614;Вспомогательное оборудование > Станины, верстаки, рабочие столы;дім;інструменти;верстак;12;7000;10000;1.28;;;0.9;0.9;1;
142614;Вспомогательное оборудование > Станины, верстаки, рабочие столы;дім;інструменти;верстак;10;10000;20000;1.25;;;0.9;0.9;1;
142614;Вспомогательное оборудование > Станины, верстаки, рабочие столы;дім;інструменти;верстак;7;20000;100000;1.21;;;0.9;0.9;1;
142614;Вспомогательное оборудование > Станины, верстаки, рабочие столы;дім;інструменти;верстак;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
143109;Металлообрабатывающие станки > Точильные станки;дім;інструменти;точильний верстат;18;0;4000;1.38;;;0.9;0.9;1;
143109;Металлообрабатывающие станки > Точильные станки;дім;інструменти;точильний верстат;15;4000;7000;1.33;;;0.9;0.9;1;
143109;Металлообрабатывающие станки > Точильные станки;дім;інструменти;точильний верстат;12;7000;10000;1.28;;;0.9;0.9;1;
143109;Металлообрабатывающие станки > Точильные станки;дім;інструменти;точильний верстат;10;10000;20000;1.25;;;0.9;0.9;1;
143109;Металлообрабатывающие станки > Точильные станки;дім;інструменти;точильний верстат;7;20000;100000;1.21;;;0.9;0.9;1;
143109;Металлообрабатывающие станки > Точильные станки;дім;інструменти;точильний верстат;3;100000;9999999999999.99;1.16;;;0.9;0.9;1;
